Date,Open,High,Low,Close,Adj Close,Volume
27/2/2019,4.6,4.6,4.6,4.6,3.925289,0
28/2/2019,4.6,4.6,4.6,4.6,3.925289,0
1/3/2019,4.17,4.17,4.17,4.17,3.558359,1200
4/3/2019,4.43,4.43,4.43,4.43,3.780223,1100
5/3/2019,4.43,4.43,4.43,4.43,3.780223,0
6/3/2019,4.43,4.43,4.43,4.43,3.780223,0
7/3/2019,4.43,4.43,4.43,4.43,3.780223,0
8/3/2019,4.43,4.43,4.43,4.43,3.780223,0
11/3/2019,4.43,4.43,4.43,4.43,3.780223,0
12/3/2019,4.43,4.43,4.43,4.43,3.780223,0
13/3/2019,4.15,4.15,4.15,4.15,3.541293,700
14/3/2019,4.15,4.15,4.15,4.15,3.541293,0
15/3/2019,4.15,4.15,4.15,4.15,3.541293,0
